clima_id,municipio,fecha,temperatura_max_c,temperatura_min_c,precipitacion_mm,condicion,temporada
1210,Norcasia,2024-11-30,30.0,22.7,57.0,tormenta,baja
1211,Norcasia,2024-12-03,30.7,22.6,4.8,nublado,alta
1212,Norcasia,2024-12-06,29.2,20.2,4.2,soleado,alta
1213,Norcasia,2024-12-09,28.3,21.1,0.3,soleado,alta
1214,Norcasia,2024-12-12,29.2,23.8,0.5,soleado,alta
1215,Norcasia,2024-12-15,31.8,23.2,3.7,soleado,alta
1216,Norcasia,2024-12-18,27.8,19.4,3.5,nublado,alta
1217,Norcasia,2024-12-21,26.1,17.6,1.9,nublado,alta
1218,Norcasia,2024-12-24,27.0,19.2,3.2,soleado,alta
1219,Norcasia,2024-12-27,28.2,20.2,10.9,lluvioso,alta
1220,Norcasia,2024-12-30,28.9,20.3,4.4,nublado,alta
1221,Samaná,2023-01-01,25.2,17.4,1.7,soleado,alta
1222,Samaná,2023-01-04,28.1,19.6,0.4,soleado,alta
1223,Samaná,2023-01-07,26.6,19.4,0.4,soleado,alta
1224,Samaná,2023-01-10,28.1,18.7,1.6,nublado,alta
1225,Samaná,2023-01-13,26.3,20.0,4.9,soleado,alta
1226,Samaná,2023-01-16,24.8,17.7,0.5,soleado,alta
1227,Samaná,2023-01-19,28.0,22.5,4.5,nublado,alta
1228,Samaná,2023-01-22,28.8,19.7,3.2,nublado,alta
1229,Samaná,2023-01-25,28.2,21.9,2.1,nublado,alta
1230,Samaná,2023-01-28,24.1,18.4,0.9,nublado,alta
1231,Samaná,2023-01-31,26.7,16.9,2.2,nublado,alta
1232,Samaná,2023-02-03,25.3,16.1,1.6,nublado,media
1233,Samaná,2023-02-06,27.8,21.5,2.7,nublado,media
1234,Samaná,2023-02-09,27.0,21.7,3.2,nublado,media
1235,Samaná,2023-02-12,25.2,17.2,3.1,nublado,media
1236,Samaná,2023-02-15,28.3,20.4,2.6,nublado,media
1237,Samaná,2023-02-18,24.6,18.7,13.8,tormenta,media
1238,Samaná,2023-02-21,29.4,20.7,3.2,nublado,media
1239,Samaná,2023-02-24,25.6,16.4,79.4,lluvioso,media
1240,Samaná,2023-02-27,28.4,20.2,55.4,lluvioso,media
1241,Samaná,2023-03-02,27.4,18.2,2.2,soleado,media
1242,Samaná,2023-03-05,26.6,18.9,4.6,soleado,media
1243,Samaná,2023-03-08,29.8,21.5,2.9,nublado,media
1244,Samaná,2023-03-11,26.5,20.0,0.1,soleado,media
1245,Samaná,2023-03-14,25.2,19.3,1.0,nublado,media
1246,Samaná,2023-03-17,29.3,20.4,1.6,soleado,media
1247,Samaná,2023-03-20,25.6,16.2,4.0,nublado,media
1248,Samaná,2023-03-23,27.5,22.0,1.7,soleado,media
1249,Samaná,2023-03-26,28.7,21.2,1.9,nublado,media
1250,Samaná,2023-03-29,25.5,18.0,3.7,soleado,media
1251,Samaná,2023-04-01,28.0,21.1,3.1,soleado,baja
1252,Samaná,2023-04-04,28.2,19.6,71.2,tormenta,baja
1253,Samaná,2023-04-07,25.2,19.5,3.3,soleado,baja
1254,Samaná,2023-04-10,26.6,20.2,3.1,nublado,baja
1255,Samaná,2023-04-13,24.6,19.4,0.2,soleado,baja
1256,Samaná,2023-04-16,24.4,15.8,52.0,lluvioso,baja
1257,Samaná,2023-04-19,29.9,21.4,3.4,soleado,baja
1258,Samaná,2023-04-22,26.9,18.4,4.7,nublado,baja
1259,Samaná,2023-04-25,25.6,15.9,1.8,nublado,baja
1260,Samaná,2023-04-28,26.7,17.7,1.1,nublado,baja
1261,Samaná,2023-05-01,28.5,20.4,55.5,lluvioso,baja
1262,Samaná,2023-05-04,28.4,20.3,62.5,lluvioso,baja
1263,Samaná,2023-05-07,29.8,24.2,38.4,lluvioso,baja
1264,Samaná,2023-05-10,29.0,23.2,2.5,soleado,baja
1265,Samaná,2023-05-13,28.2,22.0,0.3,soleado,baja
1266,Samaná,2023-05-16,29.3,22.2,2.2,soleado,baja
1267,Samaná,2023-05-19,29.8,21.8,2.6,soleado,baja
1268,Samaná,2023-05-22,24.2,15.9,68.9,tormenta,baja
1269,Samaná,2023-05-25,25.7,19.0,2.8,soleado,baja
1270,Samaná,2023-05-28,29.2,24.0,24.5,tormenta,baja
1271,Samaná,2023-05-31,27.8,19.1,4.3,soleado,baja
1272,Samaná,2023-06-03,28.4,20.3,2.7,soleado,alta
1273,Samaná,2023-06-06,28.1,18.6,77.2,lluvioso,alta
1274,Samaná,2023-06-09,24.5,17.7,3.7,nublado,alta
1275,Samaná,2023-06-12,24.7,18.1,1.2,nublado,alta
1276,Samaná,2023-06-15,29.2,21.7,4.6,soleado,alta
1277,Samaná,2023-06-18,27.7,17.8,3.6,soleado,alta
1278,Samaná,2023-06-21,27.1,17.2,1.7,soleado,alta
1279,Samaná,2023-06-24,25.4,16.7,3.4,nublado,alta
1280,Samaná,2023-06-27,26.9,20.4,1.6,nublado,alta
1281,Samaná,2023-06-30,25.7,17.9,0.1,soleado,alta
1282,Samaná,2023-07-03,29.3,21.3,1.4,soleado,alta
1283,Samaná,2023-07-06,28.1,22.2,2.0,soleado,alta
1284,Samaná,2023-07-09,27.9,21.2,0.6,nublado,alta
1285,Samaná,2023-07-12,26.7,20.9,2.7,nublado,alta
1286,Samaná,2023-07-15,29.0,23.7,4.9,soleado,alta
1287,Samaná,2023-07-18,27.0,18.7,4.6,soleado,alta
1288,Samaná,2023-07-21,27.0,19.8,4.4,nublado,alta
1289,Samaná,2023-07-24,25.7,19.5,3.6,soleado,alta
1290,Samaná,2023-07-27,28.2,20.1,0.9,soleado,alta
1291,Samaná,2023-07-30,29.5,24.4,37.3,lluvioso,alta
1292,Samaná,2023-08-02,26.7,18.9,4.5,nublado,media
1293,Samaná,2023-08-05,27.1,19.7,1.1,nublado,media
1294,Samaná,2023-08-08,29.4,20.5,4.1,soleado,media
1295,Samaná,2023-08-11,27.6,22.3,0.4,soleado,media
1296,Samaná,2023-08-14,28.0,20.0,2.7,nublado,media
1297,Samaná,2023-08-17,25.8,18.2,1.0,soleado,media
1298,Samaná,2023-08-20,28.6,18.7,3.9,nublado,media
1299,Samaná,2023-08-23,26.1,17.4,0.4,soleado,media
1300,Samaná,2023-08-26,27.3,17.7,4.1,soleado,media
1301,Samaná,2023-08-29,26.7,18.7,0.3,nublado,media
1302,Samaná,2023-09-01,28.1,22.0,2.0,soleado,media
1303,Samaná,2023-09-04,24.5,17.0,3.5,soleado,media
1304,Samaná,2023-09-07,25.1,15.6,3.6,soleado,media
1305,Samaná,2023-09-10,26.6,19.6,1.0,soleado,media
1306,Samaná,2023-09-13,27.1,21.4,2.9,soleado,media
1307,Samaná,2023-09-16,27.4,20.6,3.6,soleado,media
1308,Samaná,2023-09-19,28.8,22.3,1.9,nublado,media
1309,Samaná,2023-09-22,26.4,17.4,4.7,soleado,media
1310,Samaná,2023-09-25,29.2,24.0,3.2,soleado,media
1311,Samaná,2023-09-28,27.6,20.0,2.9,nublado,media
1312,Samaná,2023-10-01,25.6,16.2,0.2,nublado,baja
1313,Samaná,2023-10-04,27.1,19.5,0.1,nublado,baja
1314,Samaná,2023-10-07,28.1,22.1,30.8,lluvioso,baja
1315,Samaná,2023-10-10,26.5,20.1,4.0,nublado,baja
1316,Samaná,2023-10-13,28.3,21.5,2.4,soleado,baja
1317,Samaná,2023-10-16,25.8,20.7,36.8,lluvioso,baja
1318,Samaná,2023-10-19,26.4,17.1,1.1,soleado,baja
1319,Samaná,2023-10-22,25.5,19.4,1.3,nublado,baja
1320,Samaná,2023-10-25,26.6,20.5,2.5,soleado,baja
1321,Samaná,2023-10-28,24.9,16.4,0.1,soleado,baja
1322,Samaná,2023-10-31,27.5,18.1,2.3,soleado,baja
1323,Samaná,2023-11-03,24.2,16.3,3.7,nublado,baja
1324,Samaná,2023-11-06,27.3,18.0,0.1,nublado,baja
1325,Samaná,2023-11-09,24.1,17.0,0.0,soleado,baja
1326,Samaná,2023-11-12,28.3,22.4,3.3,soleado,baja
1327,Samaná,2023-11-15,24.9,16.1,2.2,nublado,baja
1328,Samaná,2023-11-18,29.1,20.4,3.2,nublado,baja
1329,Samaná,2023-11-21,28.5,18.5,2.2,nublado,baja
1330,Samaná,2023-11-24,27.1,19.2,0.6,nublado,baja
1331,Samaná,2023-11-27,25.1,19.2,4.8,soleado,baja
1332,Samaná,2023-11-30,24.4,16.4,42.6,tormenta,baja
1333,Samaná,2023-12-03,29.8,22.1,0.3,soleado,alta
1334,Samaná,2023-12-06,27.7,21.4,2.6,soleado,alta
1335,Samaná,2023-12-09,28.8,23.6,2.6,soleado,alta
1336,Samaná,2023-12-12,24.9,19.8,66.5,lluvioso,alta
1337,Samaná,2023-12-15,24.8,17.7,2.9,soleado,alta
1338,Samaná,2023-12-18,25.6,18.6,51.9,lluvioso,alta
1339,Samaná,2023-12-21,29.2,21.4,4.7,nublado,alta
1340,Samaná,2023-12-24,24.7,19.2,1.7,soleado,alta
1341,Samaná,2023-12-27,25.5,15.5,1.3,nublado,alta
1342,Samaná,2023-12-30,24.6,16.7,0.7,soleado,alta
1343,Samaná,2024-01-02,27.2,18.3,1.8,soleado,alta
1344,Samaná,2024-01-05,28.9,21.1,4.8,nublado,alta
1345,Samaná,2024-01-08,24.3,16.0,0.5,soleado,alta
1346,Samaná,2024-01-11,24.3,16.6,2.5,nublado,alta
1347,Samaná,2024-01-14,28.9,19.9,3.0,nublado,alta
1348,Samaná,2024-01-17,28.5,22.3,3.9,nublado,alta
1349,Samaná,2024-01-20,24.7,14.9,2.6,soleado,alta
1350,Samaná,2024-01-23,26.3,19.7,4.3,soleado,alta
1351,Samaná,2024-01-26,26.3,20.8,1.8,nublado,alta
1352,Samaná,2024-01-29,27.5,19.5,1.4,nublado,alta
1353,Samaná,2024-02-01,27.1,20.4,3.7,nublado,media
1354,Samaná,2024-02-04,27.0,20.0,1.5,nublado,media
1355,Samaná,2024-02-07,26.3,17.9,2.2,nublado,media
1356,Samaná,2024-02-10,27.0,18.3,17.5,lluvioso,media
1357,Samaná,2024-02-13,26.2,20.1,54.0,tormenta,media
1358,Samaná,2024-02-16,25.4,19.4,4.1,nublado,media
1359,Samaná,2024-02-19,25.8,20.0,1.6,nublado,media
1360,Samaná,2024-02-22,28.4,21.7,2.1,soleado,media
1361,Samaná,2024-02-25,26.9,21.0,1.4,soleado,media
1362,Samaná,2024-02-28,24.2,19.2,3.5,soleado,media
1363,Samaná,2024-03-02,29.1,24.1,2.7,soleado,media
1364,Samaná,2024-03-05,29.1,21.7,17.4,tormenta,media
1365,Samaná,2024-03-08,26.9,17.7,2.6,nublado,media
1366,Samaná,2024-03-11,24.7,19.1,2.4,nublado,media
1367,Samaná,2024-03-14,26.9,18.5,2.6,nublado,media
1368,Samaná,2024-03-17,28.6,19.8,3.1,nublado,media
1369,Samaná,2024-03-20,28.8,21.9,1.4,soleado,media
1370,Samaná,2024-03-23,24.3,14.7,0.3,nublado,media
1371,Samaná,2024-03-26,28.5,20.1,36.6,lluvioso,media
1372,Samaná,2024-03-29,28.9,19.6,0.5,soleado,media
1373,Samaná,2024-04-01,29.3,21.6,4.3,soleado,baja
1374,Samaná,2024-04-04,25.7,17.1,1.9,nublado,baja
1375,Samaná,2024-04-07,27.1,21.3,3.3,nublado,baja
1376,Samaná,2024-04-10,24.3,16.5,2.2,soleado,baja
1377,Samaná,2024-04-13,25.8,17.8,63.0,lluvioso,baja
1378,Samaná,2024-04-16,24.4,17.9,0.0,soleado,baja
1379,Samaná,2024-04-19,28.3,18.4,0.7,nublado,baja
1380,Samaná,2024-04-22,29.5,24.0,1.2,nublado,baja
1381,Samaná,2024-04-25,27.8,20.7,4.4,soleado,baja
1382,Samaná,2024-04-28,27.1,20.5,1.9,soleado,baja
1383,Samaná,2024-05-01,29.2,22.1,75.3,tormenta,baja
1384,Samaná,2024-05-04,29.1,22.0,4.5,nublado,baja
1385,Samaná,2024-05-07,27.5,19.3,0.4,soleado,baja
1386,Samaná,2024-05-10,25.0,18.1,1.5,nublado,baja
1387,Samaná,2024-05-13,28.0,20.5,0.7,soleado,baja
1388,Samaná,2024-05-16,26.0,18.6,1.8,nublado,baja
1389,Samaná,2024-05-19,28.8,22.0,0.2,nublado,baja
1390,Samaná,2024-05-22,26.1,17.6,4.0,nublado,baja
1391,Samaná,2024-05-25,26.4,19.1,4.5,soleado,baja
1392,Samaná,2024-05-28,25.4,17.1,4.1,nublado,baja
1393,Samaná,2024-05-31,28.1,21.2,35.8,lluvioso,baja
1394,Samaná,2024-06-03,24.6,16.2,4.2,soleado,alta
1395,Samaná,2024-06-06,25.0,17.0,0.1,soleado,alta
1396,Samaná,2024-06-09,24.2,14.7,0.1,nublado,alta
1397,Samaná,2024-06-12,25.4,16.7,4.5,soleado,alta
1398,Samaná,2024-06-15,28.2,21.2,4.3,soleado,alta
1399,Samaná,2024-06-18,27.7,22.7,3.7,soleado,alta
1400,Samaná,2024-06-21,25.6,17.4,4.0,soleado,alta
1401,Samaná,2024-06-24,29.5,19.5,70.4,lluvioso,alta
1402,Samaná,2024-06-27,25.6,17.6,4.3,soleado,alta
1403,Samaná,2024-06-30,29.6,24.2,0.1,soleado,alta
1404,Samaná,2024-07-03,28.8,23.1,3.9,nublado,alta
1405,Samaná,2024-07-06,25.8,18.5,4.1,soleado,alta
1406,Samaná,2024-07-09,29.3,22.0,2.3,soleado,alta
1407,Samaná,2024-07-12,26.8,21.7,2.0,soleado,alta
1408,Samaná,2024-07-15,27.8,20.5,2.2,soleado,alta
1409,Samaná,2024-07-18,25.5,15.9,1.9,soleado,alta
1410,Samaná,2024-07-21,24.1,14.2,0.1,soleado,alta
1411,Samaná,2024-07-24,24.3,14.7,4.0,soleado,alta
1412,Samaná,2024-07-27,24.1,17.8,2.9,nublado,alta
1413,Samaná,2024-07-30,25.8,20.6,2.3,soleado,alta
1414,Samaná,2024-08-02,25.7,20.5,2.6,soleado,media
1415,Samaná,2024-08-05,28.5,21.2,43.7,tormenta,media
1416,Samaná,2024-08-08,25.9,16.7,1.5,soleado,media
1417,Samaná,2024-08-11,29.8,23.2,1.4,nublado,media
1418,Samaná,2024-08-14,25.1,18.5,79.7,tormenta,media
1419,Samaná,2024-08-17,27.2,17.4,3.3,soleado,media
1420,Samaná,2024-08-20,24.6,16.2,1.1,nublado,media
1421,Samaná,2024-08-23,25.9,19.3,3.9,soleado,media
1422,Samaná,2024-08-26,24.7,15.8,3.5,soleado,media
1423,Samaná,2024-08-29,27.5,22.1,3.9,soleado,media
1424,Samaná,2024-09-01,26.9,21.0,0.3,nublado,media
1425,Samaná,2024-09-04,27.3,19.7,4.6,nublado,media
1426,Samaná,2024-09-07,29.5,23.5,0.0,nublado,media
1427,Samaná,2024-09-10,28.6,20.3,3.7,nublado,media
1428,Samaná,2024-09-13,24.3,16.2,2.9,soleado,media
1429,Samaná,2024-09-16,27.0,21.6,72.4,lluvioso,media
1430,Samaná,2024-09-19,25.4,19.0,3.3,soleado,media
1431,Samaná,2024-09-22,27.1,20.5,2.9,nublado,media
1432,Samaná,2024-09-25,28.4,23.0,1.4,nublado,media
1433,Samaná,2024-09-28,26.6,18.5,2.5,nublado,media
1434,Samaná,2024-10-01,28.5,22.1,19.2,lluvioso,baja
1435,Samaná,2024-10-04,26.1,17.1,4.1,nublado,baja
1436,Samaná,2024-10-07,29.8,21.5,0.5,soleado,baja
1437,Samaná,2024-10-10,25.9,16.0,37.8,lluvioso,baja
1438,Samaná,2024-10-13,26.9,19.5,1.6,soleado,baja
1439,Samaná,2024-10-16,24.9,18.6,22.3,lluvioso,baja
1440,Samaná,2024-10-19,28.5,19.7,0.6,nublado,baja
1441,Samaná,2024-10-22,25.6,19.5,4.4,nublado,baja
1442,Samaná,2024-10-25,28.4,20.2,1.3,soleado,baja
1443,Samaná,2024-10-28,29.5,23.0,0.4,nublado,baja
1444,Samaná,2024-10-31,28.6,21.5,2.2,soleado,baja
1445,Samaná,2024-11-03,29.2,23.8,73.2,tormenta,baja
1446,Samaná,2024-11-06,24.6,19.1,3.9,nublado,baja
1447,Samaná,2024-11-09,27.3,17.4,0.1,soleado,baja
1448,Samaná,2024-11-12,29.8,23.5,2.7,soleado,baja
1449,Samaná,2024-11-15,27.4,20.7,2.7,nublado,baja
1450,Samaná,2024-11-18,28.6,22.2,15.1,lluvioso,baja
1451,Samaná,2024-11-21,24.9,16.4,1.8,nublado,baja
1452,Samaná,2024-11-24,29.8,20.9,3.8,soleado,baja
1453,Samaná,2024-11-27,28.2,19.1,3.0,soleado,baja
1454,Samaná,2024-11-30,27.2,21.4,2.4,soleado,baja
1455,Samaná,2024-12-03,29.0,19.4,2.2,soleado,alta
1456,Samaná,2024-12-06,25.5,15.6,2.0,soleado,alta
1457,Samaná,2024-12-09,28.7,22.1,4.6,nublado,alta
1458,Samaná,2024-12-12,26.0,17.3,2.0,nublado,alta
1459,Samaná,2024-12-15,26.7,19.5,0.2,soleado,alta
1460,Samaná,2024-12-18,24.7,19.0,0.6,nublado,alta
1461,Samaná,2024-12-21,28.0,20.8,0.4,soleado,alta
1462,Samaná,2024-12-24,28.0,22.7,5.0,nublado,alta
1463,Samaná,2024-12-27,27.2,18.1,4.4,soleado,alta
1464,Samaná,2024-12-30,29.7,21.9,4.6,nublado,alta
1465,Salamina,2023-01-01,21.3,16.0,4.8,soleado,alta
1466,Salamina,2023-01-04,23.4,15.1,2.9,soleado,alta
1467,Salamina,2023-01-07,22.8,14.6,4.8,soleado,alta
1468,Salamina,2023-01-10,22.0,16.6,1.9,soleado,alta
1469,Salamina,2023-01-13,20.9,13.9,3.6,soleado,alta
1470,Salamina,2023-01-16,22.6,16.3,2.2,soleado,alta
1471,Salamina,2023-01-19,23.8,15.8,3.3,soleado,alta
1472,Salamina,2023-01-22,23.2,17.0,1.6,soleado,alta
1473,Salamina,2023-01-25,19.2,10.1,2.0,soleado,alta
1474,Salamina,2023-01-28,19.4,13.9,3.3,nublado,alta
1475,Salamina,2023-01-31,19.1,13.8,2.8,soleado,alta
1476,Salamina,2023-02-03,22.7,13.1,5.0,soleado,media
1477,Salamina,2023-02-06,18.9,11.4,4.8,soleado,media
1478,Salamina,2023-02-09,20.5,14.9,1.7,nublado,media
1479,Salamina,2023-02-12,22.1,13.2,3.1,soleado,media
1480,Salamina,2023-02-15,18.1,12.3,3.2,soleado,media
1481,Salamina,2023-02-18,22.1,16.2,0.4,nublado,media
1482,Salamina,2023-02-21,19.4,13.1,3.5,nublado,media
1483,Salamina,2023-02-24,19.2,10.5,2.0,nublado,media
1484,Salamina,2023-02-27,21.1,15.6,4.3,soleado,media
1485,Salamina,2023-03-02,19.8,12.7,2.6,nublado,media
1486,Salamina,2023-03-05,19.0,12.2,1.3,soleado,media
1487,Salamina,2023-03-08,22.1,14.6,3.4,soleado,media
1488,Salamina,2023-03-11,21.5,13.4,4.2,nublado,media
1489,Salamina,2023-03-14,18.1,11.4,4.5,soleado,media
1490,Salamina,2023-03-17,19.1,11.2,0.4,nublado,media
1491,Salamina,2023-03-20,22.9,17.3,3.7,soleado,media
1492,Salamina,2023-03-23,19.8,11.7,3.4,soleado,media
1493,Salamina,2023-03-26,21.0,13.1,2.3,soleado,media
1494,Salamina,2023-03-29,20.0,14.6,44.7,lluvioso,media
1495,Salamina,2023-04-01,20.1,12.5,2.2,soleado,baja
1496,Salamina,2023-04-04,23.2,16.7,3.4,soleado,baja
1497,Salamina,2023-04-07,21.7,14.5,0.6,soleado,baja
1498,Salamina,2023-04-10,18.9,11.1,3.3,soleado,baja
1499,Salamina,2023-04-13,18.3,8.9,61.4,lluvioso,baja
1500,Salamina,2023-04-16,19.1,11.9,1.1,nublado,baja
1501,Salamina,2023-04-19,21.1,11.8,4.2,nublado,baja
1502,Salamina,2023-04-22,23.5,14.6,0.2,soleado,baja
1503,Salamina,2023-04-25,23.7,14.8,62.8,lluvioso,baja
1504,Salamina,2023-04-28,19.0,9.8,3.8,nublado,baja
1505,Salamina,2023-05-01,20.8,12.4,4.5,soleado,baja
1506,Salamina,2023-05-04,19.7,9.8,16.6,lluvioso,baja
1507,Salamina,2023-05-07,24.0,14.8,32.4,tormenta,baja
1508,Salamina,2023-05-10,23.4,15.6,0.2,soleado,baja
1509,Salamina,2023-05-13,23.0,14.5,4.2,nublado,baja
1510,Salamina,2023-05-16,19.9,14.8,1.7,soleado,baja
1511,Salamina,2023-05-19,23.1,17.4,58.9,lluvioso,baja
1512,Salamina,2023-05-22,18.6,13.3,10.6,lluvioso,baja
1513,Salamina,2023-05-25,22.3,16.1,0.4,nublado,baja
1514,Salamina,2023-05-28,23.7,14.3,4.1,nublado,baja
1515,Salamina,2023-05-31,22.2,16.3,70.1,tormenta,baja
1516,Salamina,2023-06-03,21.6,14.1,1.1,soleado,alta
1517,Salamina,2023-06-06,20.4,12.9,4.8,nublado,alta
1518,Salamina,2023-06-09,22.8,16.7,1.4,nublado,alta
1519,Salamina,2023-06-12,23.3,15.5,1.3,nublado,alta
1520,Salamina,2023-06-15,21.0,11.2,1.1,soleado,alta
1521,Salamina,2023-06-18,20.0,12.3,2.4,nublado,alta
1522,Salamina,2023-06-21,19.9,11.3,3.9,nublado,alta
1523,Salamina,2023-06-24,23.6,14.7,4.8,nublado,alta
1524,Salamina,2023-06-27,23.1,16.0,1.4,nublado,alta
1525,Salamina,2023-06-30,23.0,17.3,1.9,soleado,alta
1526,Salamina,2023-07-03,18.2,12.2,2.5,soleado,alta
1527,Salamina,2023-07-06,19.8,10.4,4.2,nublado,alta
1528,Salamina,2023-07-09,22.5,12.7,2.1,nublado,alta
1529,Salamina,2023-07-12,23.7,15.7,1.2,soleado,alta
1530,Salamina,2023-07-15,21.0,11.7,2.9,soleado,alta
1531,Salamina,2023-07-18,22.1,14.4,27.9,lluvioso,alta
1532,Salamina,2023-07-21,22.9,17.8,2.9,soleado,alta
1533,Salamina,2023-07-24,19.8,12.8,1.7,soleado,alta
1534,Salamina,2023-07-27,19.6,10.9,4.2,soleado,alta
1535,Salamina,2023-07-30,21.7,13.2,4.8,soleado,alta
1536,Salamina,2023-08-02,19.3,9.6,2.1,soleado,media
1537,Salamina,2023-08-05,22.4,15.5,3.2,soleado,media
1538,Salamina,2023-08-08,22.2,14.8,3.4,nublado,media
1539,Salamina,2023-08-11,22.9,14.9,25.5,lluvioso,media
1540,Salamina,2023-08-14,18.3,9.0,4.7,soleado,media
1541,Salamina,2023-08-17,22.9,16.0,4.4,nublado,media
1542,Salamina,2023-08-20,19.8,13.9,3.7,soleado,media
1543,Salamina,2023-08-23,23.5,14.3,1.6,nublado,media
1544,Salamina,2023-08-26,23.3,14.3,3.9,nublado,media
1545,Salamina,2023-08-29,23.3,14.1,1.5,soleado,media
1546,Salamina,2023-09-01,21.8,16.5,0.2,soleado,media
1547,Salamina,2023-09-04,19.1,10.7,4.8,nublado,media
1548,Salamina,2023-09-07,20.1,11.7,3.6,soleado,media
1549,Salamina,2023-09-10,20.4,14.8,0.7,soleado,media
1550,Salamina,2023-09-13,21.2,11.8,0.2,soleado,media
1551,Salamina,2023-09-16,23.5,18.0,4.4,nublado,media
1552,Salamina,2023-09-19,23.4,13.5,2.8,soleado,media
1553,Salamina,2023-09-22,19.3,10.5,1.8,soleado,media
1554,Salamina,2023-09-25,20.9,12.5,18.4,lluvioso,media
1555,Salamina,2023-09-28,23.3,15.5,0.1,nublado,media
1556,Salamina,2023-10-01,19.1,13.5,4.0,nublado,baja
1557,Salamina,2023-10-04,23.1,14.5,0.8,nublado,baja
1558,Salamina,2023-10-07,19.9,11.5,1.5,nublado,baja
1559,Salamina,2023-10-10,23.0,15.9,3.6,soleado,baja
1560,Salamina,2023-10-13,19.9,10.0,0.9,nublado,baja
1561,Salamina,2023-10-16,23.6,16.0,45.9,tormenta,baja
1562,Salamina,2023-10-19,23.6,17.7,1.3,soleado,baja
1563,Salamina,2023-10-22,22.4,14.9,48.9,lluvioso,baja
1564,Salamina,2023-10-25,21.7,13.1,0.8,soleado,baja
1565,Salamina,2023-10-28,18.8,9.4,3.7,soleado,baja
1566,Salamina,2023-10-31,20.8,11.6,0.6,soleado,baja
1567,Salamina,2023-11-03,22.3,16.8,1.3,nublado,baja
1568,Salamina,2023-11-06,22.2,13.2,2.8,soleado,baja
1569,Salamina,2023-11-09,20.9,15.8,0.0,soleado,baja
1570,Salamina,2023-11-12,20.6,14.2,1.6,soleado,baja
1571,Salamina,2023-11-15,18.9,10.4,0.3,soleado,baja
1572,Salamina,2023-11-18,18.3,11.3,3.2,soleado,baja
1573,Salamina,2023-11-21,21.4,11.8,0.5,soleado,baja
1574,Salamina,2023-11-24,22.2,14.9,2.1,soleado,baja
1575,Salamina,2023-11-27,23.8,16.9,0.9,nublado,baja
1576,Salamina,2023-11-30,21.4,13.8,4.4,soleado,baja
1577,Salamina,2023-12-03,19.0,10.6,2.9,nublado,alta
1578,Salamina,2023-12-06,23.9,17.0,4.0,soleado,alta
1579,Salamina,2023-12-09,18.1,8.5,13.3,lluvioso,alta
1580,Salamina,2023-12-12,22.9,13.5,2.2,soleado,alta
1581,Salamina,2023-12-15,22.0,12.2,2.8,soleado,alta
1582,Salamina,2023-12-18,18.1,12.7,2.8,soleado,alta
1583,Salamina,2023-12-21,23.2,13.3,75.5,lluvioso,alta
1584,Salamina,2023-12-24,23.0,14.8,65.2,lluvioso,alta
1585,Salamina,2023-12-27,23.1,16.6,2.3,soleado,alta
1586,Salamina,2023-12-30,22.5,14.3,26.1,tormenta,alta
1587,Salamina,2024-01-02,23.6,15.4,2.2,nublado,alta
1588,Salamina,2024-01-05,19.7,13.2,3.2,soleado,alta
1589,Salamina,2024-01-08,21.0,12.6,69.7,lluvioso,alta
1590,Salamina,2024-01-11,23.7,15.7,1.3,soleado,alta
1591,Salamina,2024-01-14,18.9,9.6,1.0,nublado,alta
1592,Salamina,2024-01-17,19.6,10.6,0.9,nublado,alta
1593,Salamina,2024-01-20,19.9,13.0,56.9,lluvioso,alta
1594,Salamina,2024-01-23,21.0,11.8,1.2,nublado,alta
1595,Salamina,2024-01-26,21.7,14.3,2.1,soleado,alta
1596,Salamina,2024-01-29,21.5,13.4,35.4,lluvioso,alta
1597,Salamina,2024-02-01,21.8,12.0,0.4,nublado,media
1598,Salamina,2024-02-04,21.3,12.0,3.6,soleado,media
1599,Salamina,2024-02-07,20.6,13.6,0.9,nublado,media
1600,Salamina,2024-02-10,22.9,17.7,18.8,lluvioso,media
1601,Salamina,2024-02-13,19.2,9.7,3.3,soleado,media
1602,Salamina,2024-02-16,20.5,14.3,2.4,nublado,media
1603,Salamina,2024-02-19,22.1,12.9,0.7,nublado,media
1604,Salamina,2024-02-22,18.2,8.6,4.3,soleado,media
1605,Salamina,2024-02-25,19.5,10.3,3.2,soleado,media
1606,Salamina,2024-02-28,21.4,14.4,0.7,soleado,media
1607,Salamina,2024-03-02,20.5,14.1,4.4,nublado,media
1608,Salamina,2024-03-05,20.4,13.5,2.9,soleado,media
1609,Salamina,2024-03-08,23.9,17.4,2.2,soleado,media
1610,Salamina,2024-03-11,22.5,15.9,64.4,lluvioso,media
1611,Salamina,2024-03-14,18.1,10.9,4.4,soleado,media
1612,Salamina,2024-03-17,20.5,11.8,1.9,soleado,media
1613,Salamina,2024-03-20,21.4,13.9,2.6,soleado,media
1614,Salamina,2024-03-23,23.7,16.3,1.9,nublado,media
1615,Salamina,2024-03-26,19.7,14.3,4.1,soleado,media
1616,Salamina,2024-03-29,23.4,13.5,2.4,nublado,media
1617,Salamina,2024-04-01,20.4,13.8,39.1,lluvioso,baja
1618,Salamina,2024-04-04,20.9,15.7,3.8,nublado,baja
1619,Salamina,2024-04-07,22.9,17.5,1.5,soleado,baja
1620,Salamina,2024-04-10,22.4,15.2,3.3,nublado,baja
